OBJECTID,UNIQUEID,WORK_TYPE,WORK_SUBTYPE,DISPLAY_AGENCY,NUMBER_KEY,COMP_TYPE,COMP_TYPE_DESC,SUB_TYPE,SUB_TYPE_DESC,ENTERED_DATE,DATA_STATUS,DATA_STATUS_DISPLAY,STATUS_CLASS,STREET_NO,ADDR_FRACTION,STREET_DIRECTION,STREET_NAME,CITY_ID,X_COORD,Y_COORD,WFDB,URL,LAST_UPDATED,YN_ACTIVITY_REPORT,SE_ANNO_CAD_DATA,NEIGHBORHOOD,
6607912,,CODE ENFORCEMENT,Vacated and Condemned Buildings,Cincinnati Buildings and Inspections,B202304159,CBHCODE ,Code Enforcement - Buildings with Residences,VACANT  ,VACANT RES BLDG-BARRC PRIORITY,7/6/2023,ORDERS  ,Orders Issued,OPEN,1768,    ,  ,QUEEN CITY AV                   ,CINC        ,1385118,416849,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202304159,7/16/2023,Y,,,
6610805,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000075,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,1/31/2023,CLOS-NO ,Closed - No Violation,OPEN,128,    ,E ,COURT ST                        ,CINC        ,1397665,409509,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000075,7/13/2023,Y,,,
6611774,,CODE ENFORCEMENT,Vacated and Condemned Buildings,Cincinnati Buildings and Inspections,B202300032,CBHCODE ,Code Enforcement - Buildings with Residences,VACANT  ,VACANT RES BLDG-BARRC PRIORITY,1/1/2023,CIVIL1  ,Civil Citation Issued - Level 1,OPEN,4809,    ,  ,MORSE ST                        ,CINC        ,1425281,414207,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202300032,7/25/2023,Y,,,
6613751,,INSPECTION,Building Enforcement,Cincinnati Buildings and Inspections,BF23000837,CBHFACFE,Building Facade and Fire Escape Inspections,FIRE_ESC,FIRE ESCAPE CERTIFICATION,7/12/2023,REPORT  ,,OPEN,2425,    ,  ,VINE ST                         ,CINC        ,1397705,416848,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=BF23000837,7/23/2023,N,,,
6615742,,CODE ENFORCEMENT,Zoning Enforcement,Cincinnati Buildings and Inspections,B202300143,CBHZONE ,Zoning Code Enforcement - Residential Uses,PARKING ,PARKING IN YARD STNDRD,1/17/2023,CLOSED  ,Closed,OPEN,4014,    ,  ,APPLE ST                        ,CINC        ,1389850,428685,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202300143,7/13/2023,Y,,,
6616722,,CODE ENFORCEMENT,Zoning Enforcement,Cincinnati Buildings and Inspections,B202300550,CBHZONE ,Zoning Code Enforcement - Residential Uses,USE     ,RUN BUSINESS FM RES STNDRD,2/24/2023,CLOSED  ,Closed,OPEN,8470,    ,  ,CURZON AV                       ,CINC        ,1412375,449482,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202300550,7/13/2023,Y,,,
6622686,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,BC20230067,CBHCODEC,Code Enforcement - Commercial Buildings,C CODES ,COMM CODE STANDARD,1/31/2023,ORDERS  ,Orders Issued,OPEN,3500,    ,  ,MONTGOMERY RD                   ,CINC        ,1409552,422201,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=BC20230067,7/13/2023,Y,,,
6623622,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202303794,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,6/30/2023,CLOSED  ,Closed,OPEN,3708,    ,  ,SACHEM AV                       ,CINC        ,1419961,411767,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202303794,7/13/2023,Y,,,
6625607,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2302422,CDPSCODE,Trash/Litter/Tall Grass Complaint,LITR-PRV,Litter private property,4/2/2023,REFABAND,Refer to Abandoned Property Program,OPEN,3651,    ,  ,READING RD                      ,CINC        ,1404719,425019,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2302422,7/13/2023,Y,,,
6629590,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000001,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,12/30/2022,ABAT-OWN,Abated by the Owner,OPEN,35,    ,  ,PARKWOOD PL                     ,CINC        ,1399637,428364,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000001,7/13/2023,Y,,,
6629591,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000002,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,12/30/2022,CLOS-NO ,Closed - No Violation,OPEN,35,    ,  ,PARKWOOD PL                     ,CINC        ,1399637,428364,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000002,7/13/2023,Y,,,
6629593,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000003,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,1/1/2023,ABAT-OWN,Abated by the Owner,OPEN,3123,    ,  ,BORRMAN AV                      ,CINC        ,1402650,419822,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000003,7/13/2023,Y,,,
6639295,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202303278,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,6/2/2023,DUPLICAT,Duplicate Case,OPEN,962,    ,  ,MCPHERSON AV                    ,CINC        ,1381076,410847,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202303278,7/15/2023,Y,,,
6644199,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202206582,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,12/14/2022,CIVIL1  ,Civil Citation Issued - Level 1,OPEN,2810,    ,  ,RALEIGH LN                      ,CINC        ,1407393,448496,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202206582,7/18/2023,Y,,,
6644201,,CODE ENFORCEMENT,Zoning Enforcement,Cincinnati Buildings and Inspections,B202204884,CBHZONE ,Zoning Code Enforcement - Residential Uses,8HGSV CC,CONCENTRATED CODE,12/14/2022,CLOSED  ,Closed,OPEN,2736,    ,  ,COY ST                          ,CINC        ,1393963,418529,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202204884,7/15/2023,Y,,,
6646168,,VACANT FORECLOSED PROPTY PROGRAM,Vacant Foreclosed Property Registrations,Cincinnati Buildings and Inspections,VFP2300157,CBHVFPR ,Vacant Foreclosed Property Registration,FORECLOS,FORECLOSED PROPERTY,5/1/2023,FORCLOSD,Occupied - Foreclosure Filed - Still Occupied,OPEN,8234,    ,  ,BOBOLINK DR                     ,CINC        ,1392285,449724,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=VFP2300157,7/15/2023,Y,,,
6646169,,VACANT FORECLOSED PROPTY PROGRAM,Vacant Foreclosed Property Registrations,Cincinnati Buildings and Inspections,VFP2300158,CBHVFPR ,Vacant Foreclosed Property Registration,FORECLOS,FORECLOSED PROPERTY,5/1/2023,REGISTRD,Vacant - Registered Vacant,OPEN,4511,    ,  ,BRISTOL LN                      ,CINC        ,1408293,431017,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=VFP2300158,7/15/2023,Y,,,
6647104,,INSPECTION,Building Enforcement,Cincinnati Buildings and Inspections,BF23000511,CBHFACFE,Building Facade and Fire Escape Inspections,FIRE_ESC,FIRE ESCAPE CERTIFICATION,6/27/2023,REPORT  ,REPORT  ,OPEN,1111,    ,  ,CARSON AV                       ,CINC        ,1380551,412106,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=BF23000511,7/15/2023,N,,,
6647128,,INSPECTION,Building Enforcement,Cincinnati Buildings and Inspections,BF23000512,CBHFACFE,Building Facade and Fire Escape Inspections,FACADE  ,FACADE CERTIFICATION,6/28/2023,REPORT  ,REPORT  ,OPEN,138,    ,E ,COURT ST                        ,CINC        ,1397740,409506,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=BF23000512,7/15/2023,N,,,
6647129,,INSPECTION,Building Enforcement,Cincinnati Buildings and Inspections,BF23000513,CBHFACFE,Building Facade and Fire Escape Inspections,FACADE  ,FACADE CERTIFICATION,6/28/2023,REPORT  ,REPORT  ,OPEN,230,    ,E ,9TH ST                          ,CINC        ,1398270,409223,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=BF23000513,7/15/2023,N,,,
6650147,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202304261,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,7/11/2023,ORDERS  ,Orders Issued,OPEN,128,    ,E ,MCMICKEN AV                     ,CINC        ,1397220,412167,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202304261,7/19/2023,Y,,,
6650149,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000595,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,7/11/2023,CLOS-NO ,Closed - No Violation,OPEN,2603,    ,  ,OCOSTA AV                       ,CINC        ,1376871,422299,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000595,7/15/2023,Y,,,
6653122,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202303192,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,5/23/2023,REISSUE ,Closed - Orders Reissued,OPEN,928,    ,  ,MORRIS ST                       ,CINC        ,1402581,413666,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202303192,7/15/2023,Y,,,
6654120,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSA2301048,CDPSCLN ,Trash/Litter/Tall Grass Cleaning,TLGR-PRV,Tall grass/weeds private prop,7/6/2023,INVOICED,,OPEN,1112,    ,  ,ELBERON AV                      ,CINC        ,1382658,411858,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSA2301048,7/25/2023,Y,,,
6654122,,INSPECTION,Building Enforcement,Cincinnati Buildings and Inspections,BF23000281,CBHFACFE,Building Facade and Fire Escape Inspections,FIRE_ESC,FIRE ESCAPE CERTIFICATION,7/6/2023,ORDERS  ,Orders Issued,OPEN,1122,    ,  ,WALNUT ST                       ,CINC        ,1397378,410045,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=BF23000281,7/20/2023,N,,,
6654126,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSA2301051,CDPSCLN ,Trash/Litter/Tall Grass Cleaning,TLGR-PRV,Tall grass/weeds private prop,7/6/2023,NEW     ,New,OPEN,622,    ,  ,BAURICHTER ST                   ,CINC        ,1374703,400620,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSA2301051,7/15/2023,Y,,,
6654139,,CODE ENF / INSPECTION,Building Enforcement,Cincinnati Health Dept,CHCE232201,CHENCODE,Health Environmental Code Enforcement,ROACHES ,Roaches - bldg or apartment,7/6/2023,PHNCALL ,PHNCALL ,OPEN,5661,    ,  ,GLENWAY AV                      ,CINC        ,1369503,420080,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=CHCE232201,7/15/2023,Y,,,
6655067,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2306983,CDPSCODE,Trash/Litter/Tall Grass Complaint,LITR-PRV,Litter private property,7/10/2023,CITATION,Citation Issued,OPEN,1238,    ,  ,ROSS AV                         ,CINC        ,1380314,412946,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2306983,7/18/2023,Y,,,
6656079,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000106,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,2/12/2023,CLOSED  ,Closed,OPEN,8427,    ,  ,WISWELL ST                      ,CINC        ,1411715,449010,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000106,7/15/2023,Y,,,
6712543,,CODE ENFORCEMENT,Zoning Enforcement,Cincinnati Buildings and Inspections,B202300462,CBHZONE ,Zoning Code Enforcement - Residential Uses,PARKING ,PARKING IN YARD STNDRD,2/3/2023,DUPLICAT,Duplicate Case,OPEN,2918,    ,  ,QUEEN CITY AV                   ,CINC        ,1373292,420294,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202300462,7/16/2023,Y,,,
6713028,,INSPECTION,Building Enforcement,Cincinnati Buildings and Inspections,BF23000054,CBHFACFE,Building Facade and Fire Escape Inspections,FAC_FE  ,FACADE and FIRE ESCAPE CERT,3/14/2023,FINLNOTC,Final Notice,OPEN,2122,    ,  ,SINTON AV                       ,CINC        ,1403110,413815,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=BF23000054,7/18/2023,N,,,
6713523,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,BC20230243,CBHCODEC,Code Enforcement - Commercial Buildings,ELEV COD,ELEVATOR Code Enforcement,4/9/2023,INTAKE  ,Intake - New Case,OPEN,416,    ,W ,9TH ST                          ,CINC        ,1394917,408664,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=BC20230243,7/16/2023,Y,,,
6714020,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000381,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,5/8/2023,TOW     ,Referred for Towing to Impound Lot,OPEN,3058,    ,  ,MOOSEWOOD AV                    ,CINC        ,1387098,421635,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000381,7/16/2023,Y,,,
6714035,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000382,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,5/8/2023,TOW     ,Referred for Towing to Impound Lot,OPEN,3082,    ,  ,MOOSEWOOD AV                    ,CINC        ,1386979,422131,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000382,7/16/2023,Y,,,
6714499,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000480,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,6/4/2023,DUPCOMP ,Duplicate Case,OPEN,2648,    ,  ,CORA AV                         ,CINC        ,1378858,420516,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000480,7/16/2023,Y,,,
6714517,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2306764,CDPSCODE,Trash/Litter/Tall Grass Complaint,LITR-PRV,Litter private property,7/5/2023,REFABAND,Refer to Abandoned Property Program,OPEN,3186,    ,  ,HARRISON AV                     ,CINC        ,1372410,427078,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2306764,7/23/2023,Y,,,
6635239,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000178,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,3/6/2023,ABAT-OWN,Abated by the Owner,OPEN,248,    ,  ,SENATOR PL                      ,CINC        ,1396385,423339,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000178,7/15/2023,Y,,,
6603049,,INSPECTION,Building Enforcement,Cincinnati Buildings and Inspections,BF23000505,CBHFACFE,Building Facade and Fire Escape Inspections,FIRE_ESC,FIRE ESCAPE CERTIFICATION,6/12/2023,CLOSED  ,Closed,OPEN,4200,    ,  ,COLERAIN AV                     ,CINC        ,1387766,430028,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=BF23000505,7/13/2023,N,,,
6604063,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000446,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,5/25/2023,ABAT-OWN,Abated by the Owner,OPEN,2830,    ,  ,VIKI TER                        ,CINC        ,1376215,423597,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000446,7/13/2023,Y,,,
6606012,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSA2300079,CDPSCLN ,Trash/Litter/Tall Grass Cleaning,LITR-PRV,Litter private property,2/6/2023,BILLED  ,Property Owner Billed for Cleaning,OPEN,3421,    ,  ,MIDDLETON AV                    ,CINC        ,1394937,423320,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSA2300079,7/13/2023,Y,,,
6606996,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202302303,CBHCODE ,Code Enforcement - Buildings with Residences,TREE_S  ,TREE ON PRIV PROP STANDARD,4/13/2023,ORDERS  ,Orders Issued,OPEN,1306,    ,  ,BURSAL AV                       ,CINC        ,1436598,397462,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202302303,7/13/2023,Y,,,
6607946,,CODE ENFORCEMENT,Demolition Program,Cincinnati Buildings and Inspections,B202300159,CBHHAZ_R,Code Enforcement - Demolitions,1HSGV   ,HOUSING CODE VIOLATION,1/17/2023,NUISANCE,Declared a Public Nuisance - Ready for Bid,OPEN,6207,    ,  ,COLERIDGE AV                    ,CINC        ,1426879,437082,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202300159,7/13/2023,Y,,,
6611847,,CODE ENFORCEMENT,Zoning Enforcement,Cincinnati Buildings and Inspections,B202300029,CBHZONE ,Zoning Code Enforcement - Residential Uses,8HGSV CC,CONCENTRATED CODE,1/2/2023,CLOSED  ,Closed,OPEN,947,    ,  ,GRAND AV                        ,CINC        ,1383700,410473,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202300029,7/13/2023,Y,,,
6612851,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000250,CJUNKV-H,Abandoned Vehicle Code Enforcement,511.31  ,Access to Veh Undr 511.31,4/3/2023,ABAT-OWN,Abated by the Owner,OPEN,5900,    ,  ,KIMBERLY AV                     ,CINC        ,1424332,435153,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000250,7/13/2023,Y,,,
6617774,,CODE ENF / INSPECTION,Building Enforcement,Cincinnati Health Dept,CHCE231968,CHENCODE,Health Environmental Code Enforcement,MICE_BLD,Mice building has mice,6/7/2023,ORDERS1 ,Orders Issued,OPEN,5373,    ,  ,BAHAMA TER                      ,CINC        ,1382910,439409,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=CHCE231968,7/13/2023,Y,,,
6617795,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSA2300846,CDPSCLN ,Trash/Litter/Tall Grass Cleaning,TLGR-PRV,Tall grass/weeds private prop,6/7/2023,NEW     ,New,OPEN,3647,    ,  ,OLD RED BANK RD                 ,CINC        ,1427985,421791,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSA2300846,7/13/2023,Y,,,
6622717,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000074,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,1/31/2023,CLOS-NO ,Closed - No Violation,OPEN,128,    ,E ,COURT ST                        ,CINC        ,1397665,409509,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000074,7/13/2023,Y,,,
6630568,,CODE ENF / INSPECTION,Building Enforcement,Cincinnati Health Dept,CHCE231875,CHENCODE,Health Environmental Code Enforcement,RATS    ,Rats in a building,5/29/2023,ORDERS1 ,Orders Issued,OPEN,725,    ,  ,GREENWOOD AV                    ,CINC        ,1404634,426057,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=CHCE231875,7/13/2023,Y,,,
6630605,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202300057,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,1/2/2023,CLOSED  ,Closed,OPEN,400,    ,W ,9TH ST                          ,CINC        ,1395080,408714,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202300057,7/13/2023,Y,,,
6640369,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2306942,CDPSCODE,Trash/Litter/Tall Grass Complaint,TLGR-PRV,Tall grass/weeds private prop,7/9/2023,CITATION,Citation Issued,OPEN,836,    ,  ,GLENWOOD AV                     ,CINC        ,1404961,424305,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2306942,7/15/2023,Y,,,
6640377,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSA2301118,CDPSCLN ,Trash/Litter/Tall Grass Cleaning,LITR-PRV,Litter private property,7/13/2023,NEW     ,New,OPEN,1011,    ,  ,DAYTON ST                       ,CINC        ,1392075,413765,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSA2301118,7/15/2023,Y,,,
6641332,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSA2300877,CDPSCLN ,Trash/Litter/Tall Grass Cleaning,TLGR-PRV,Tall grass/weeds private prop,6/12/2023,NEW     ,New,OPEN,3843,    ,  ,HERRON AV                       ,CINC        ,1386322,428181,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSA2300877,7/15/2023,Y,,,
6641371,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202304252,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,7/11/2023,ORDERS  ,Orders Issued,OPEN,2416,    ,  ,MARYLAND AV                     ,CINC        ,1385369,408899,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202304252,7/15/2023,Y,,,
